St_Date,LAT,LOG,Area,SubArea,FdYear,p,R
2_43F3,57.1068,3.2063,2,43F3,-0.00279,0.0121,-0.384
2_43F3,57.1083,3.225,2,43F3,-0.00279,0.0121,-0.384
2_43F4,57.1083,4.4917,2,43F4,-0.00167,0.11,-0.25
9_43G1,57.1085,11.8385,9,43G1,-0.00127,0.0448,-0.311
2_43F3,57.1087,3.2255,2,43F3,-0.00279,0.0121,-0.384
9_43G1,57.1097,11.8315,9,43G1,-0.00127,0.0448,-0.311
2_43F3,57.1097,3.1738,2,43F3,-0.00279,0.0121,-0.384
3_43000000000,57.1098,-0.3183,3,43000000000,0.00221,0.00443,0.43
9_43G1,57.1102,11.8355,9,43G1,-0.00127,0.0448,-0.311
2_43F3,57.1117,3.1733,2,43F3,-0.00279,0.0121,-0.384
7_43F6,57.1117,6.0317,7,43F6,0.00343,0.00195,0.464
2_43F3,57.1118,3.2297,2,43F3,-0.00279,0.0121,-0.384
2_43F3,57.111,3.217,2,43F3,-0.00279,0.0121,-0.384
2_43F3,57.1128,3.2022,2,43F3,-0.00279,0.0121,-0.384
2_43F3,57.1132,3.1903,2,43F3,-0.00279,0.0121,-0.384
2_43F3,57.1133,3.1633,2,43F3,-0.00279,0.0121,-0.384
2_43F3,57.1135,3.167,2,43F3,-0.00279,0.0121,-0.384
2_43F4,57.1143,4.332,2,43F4,-0.00167,0.11,-0.25
2_43F3,57.1158,3.1972,2,43F3,-0.00279,0.0121,-0.384
2_43F4,57.115,4.49,2,43F4,-0.00167,0.11,-0.25
7_43F5,57.115,5.4583,7,43F5,0.000708,0.361,0.145
3_43000000000,57.1167,-0.1,3,43000000000,0.00221,0.00443,0.43
3_43000000000,57.1167,-0.5333,3,43000000000,0.00221,0.00443,0.43
3_43000000000,57.1167,-0.55,3,43000000000,0.00221,0.00443,0.43
3_43000000000,57.1167,-0.5667,3,43000000000,0.00221,0.00443,0.43
3_43000000000,57.1167,-0.5667,3,43000000000,0.00221,0.00443,0.43
2_43F1,57.1167,1.2,2,43F1,0.00211,0.0131,0.38
9_43G1,57.1167,11.8333,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.1167,11.8333,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.1167,11.8333,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.1167,11.85,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.1167,11.9167,9,43G1,-0.00127,0.0448,-0.311
2_43F3,57.1167,3.15,2,43F3,-0.00279,0.0121,-0.384
2_43F3,57.1167,3.15,2,43F3,-0.00279,0.0121,-0.384
2_43F3,57.1167,3.15,2,43F3,-0.00279,0.0121,-0.384
2_43F3,57.1167,3.15,2,43F3,-0.00279,0.0121,-0.384
2_43F3,57.1167,3.15,2,43F3,-0.00279,0.0121,-0.384
2_43F3,57.1167,3.15,2,43F3,-0.00279,0.0121,-0.384
2_43F3,57.1167,3.15,2,43F3,-0.00279,0.0121,-0.384
2_43F3,57.1167,3.1667,2,43F3,-0.00279,0.0121,-0.384
2_43F3,57.1167,3.1667,2,43F3,-0.00279,0.0121,-0.384
2_43F3,57.1167,3.1667,2,43F3,-0.00279,0.0121,-0.384
2_43F3,57.1167,3.3333,2,43F3,-0.00279,0.0121,-0.384
2_43F3,57.1167,3.3,2,43F3,-0.00279,0.0121,-0.384
2_43F3,57.1167,3.6167,2,43F3,-0.00279,0.0121,-0.384
2_43F3,57.1167,3.65,2,43F3,-0.00279,0.0121,-0.384
2_43F3,57.1167,3.7583,2,43F3,-0.00279,0.0121,-0.384
2_43F3,57.1167,3.75,2,43F3,-0.00279,0.0121,-0.384
2_43F4,57.1167,4.2833,2,43F4,-0.00167,0.11,-0.25
2_43F4,57.1167,4.3833,2,43F4,-0.00167,0.11,-0.25
2_43F4,57.1167,4.3,2,43F4,-0.00167,0.11,-0.25
2_43F4,57.1167,4.3,2,43F4,-0.00167,0.11,-0.25
2_43F4,57.1167,4.5833,2,43F4,-0.00167,0.11,-0.25
2_43F4,57.1167,4.5,2,43F4,-0.00167,0.11,-0.25
7_43F6,57.1167,6.3,7,43F6,0.00343,0.00195,0.464
7_43F6,57.1167,6.4833,7,43F6,0.00343,0.00195,0.464
7_43F6,57.1167,6.5,7,43F6,0.00343,0.00195,0.464
7_43F7,57.1167,7.1667,7,43F7,-0.00127,0.274,-0.173
7_43F7,57.1167,7.1833,7,43F7,-0.00127,0.274,-0.173
7_43F7,57.1167,7.1,7,43F7,-0.00127,0.274,-0.173
7_43F7,57.1167,7.25,7,43F7,-0.00127,0.274,-0.173
2_43F3,57.1169,3.1881,2,43F3,-0.00279,0.0121,-0.384
7_43F6,57.1176,6.3276,7,43F6,0.00343,0.00195,0.464
2_43F4,57.1178,4.3347,2,43F4,-0.00167,0.11,-0.25
2_43F4,57.1192,4.3508,2,43F4,-0.00167,0.11,-0.25
7_43F6,57.1196,6.3172,7,43F6,0.00343,0.00195,0.464
7_43F6,57.1211,6.3194,7,43F6,0.00343,0.00195,0.464
2_43F3,57.1218,3.172,2,43F3,-0.00279,0.0121,-0.384
7_43F6,57.1218,6.3138,7,43F6,0.00343,0.00195,0.464
2_43F3,57.1227,3.1717,2,43F3,-0.00279,0.0121,-0.384
9_43G1,57.122,11.8478,9,43G1,-0.00127,0.0448,-0.311
2_43F4,57.1233,4.4883,2,43F4,-0.00167,0.11,-0.25
2_43F1,57.123,1.6135,2,43F1,0.00211,0.0131,0.38
2_43F3,57.1243,3.1623,2,43F3,-0.00279,0.0121,-0.384
2_43F3,57.1245,3.1577,2,43F3,-0.00279,0.0121,-0.384
2_43F1,57.124,1.6117,2,43F1,0.00211,0.0131,0.38
3_43000000000,57.1251,-0.6048,3,43000000000,0.00221,0.00443,0.43
2_43F3,57.1254,3.1556,2,43F3,-0.00279,0.0121,-0.384
7_43F7,57.1257,7.2562,7,43F7,-0.00127,0.274,-0.173
7_43F6,57.1265,6.3205,7,43F6,0.00343,0.00195,0.464
3_43000000000,57.1273,-0.5991,3,43000000000,0.00221,0.00443,0.43
3_43000000000,57.127,-0.385,3,43000000000,0.00221,0.00443,0.43
9_43G1,57.1282,11.8455,9,43G1,-0.00127,0.0448,-0.311
3_43000000000,57.1283,-0.5283,3,43000000000,0.00221,0.00443,0.43
9_43G1,57.1283,11.8483,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.1287,11.844,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.1287,11.8485,9,43G1,-0.00127,0.0448,-0.311
2_43F1,57.1288,1.6042,2,43F1,0.00211,0.0131,0.38
2_43F1,57.128,1.106,2,43F1,0.00211,0.0131,0.38
9_43G1,57.1298,11.8457,9,43G1,-0.00127,0.0448,-0.311
2_43F1,57.12,1.6433,2,43F1,0.00211,0.0131,0.38
9_43G1,57.1302,11.8487,9,43G1,-0.00127,0.0448,-0.311
7_43F7,57.1305,7.257,7,43F7,-0.00127,0.274,-0.173
9_43G1,57.1316,11.8458,9,43G1,-0.00127,0.0448,-0.311
7_43F7,57.1316,7.2584,7,43F7,-0.00127,0.274,-0.173
7_43F6,57.1317,6.2867,7,43F6,0.00343,0.00195,0.464
9_43G1,57.1319,11.8491,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.1319,11.8504,9,43G1,-0.00127,0.0448,-0.311
7_43F6,57.131,6.2957,7,43F6,0.00343,0.00195,0.464
9_43G1,57.1321,11.8497,9,43G1,-0.00127,0.0448,-0.311
7_43F7,57.1321,7.6216,7,43F7,-0.00127,0.274,-0.173
9_43G1,57.1323,11.845,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.1325,11.8487,9,43G1,-0.00127,0.0448,-0.311
3_43000000000,57.1326,-0.5395,3,43000000000,0.00221,0.00443,0.43
9_43G1,57.1327,11.8492,9,43G1,-0.00127,0.0448,-0.311
7_43F7,57.1332,7.2493,7,43F7,-0.00127,0.274,-0.173
3_43000000000,57.1333,-0.2333,3,43000000000,0.00221,0.00443,0.43
3_43000000000,57.1333,-0.2333,3,43000000000,0.00221,0.00443,0.43
3_43000000000,57.1333,-0.2333,3,43000000000,0.00221,0.00443,0.43
3_43000000000,57.1333,-0.5333,3,43000000000,0.00221,0.00443,0.43
3_43000000000,57.1333,-0.5333,3,43000000000,0.00221,0.00443,0.43
3_43000000000,57.1333,-0.55,3,43000000000,0.00221,0.00443,0.43
3_43000000000,57.1333,-0.55,3,43000000000,0.00221,0.00443,0.43
3_43000000000,57.1333,-0.55,3,43000000000,0.00221,0.00443,0.43
3_43000000000,57.1333,-0.55,3,43000000000,0.00221,0.00443,0.43
3_43000000000,57.1333,-0.5667,3,43000000000,0.00221,0.00443,0.43
3_43000000000,57.1333,-0.5667,3,43000000000,0.00221,0.00443,0.43
3_43000000000,57.1333,-0.6167,3,43000000000,0.00221,0.00443,0.43
3_4300000000,57.1333,-1.1333,3,4300000000,0.000982,0.267,0.175
3_4300000000,57.1333,-1.15,3,4300000000,0.000982,0.267,0.175
3_4300000000,57.1333,-1.2333,3,4300000000,0.000982,0.267,0.175
2_43F1,57.1333,1.5667,2,43F1,0.00211,0.0131,0.38
2_43F1,57.1333,1.5667,2,43F1,0.00211,0.0131,0.38
2_43F1,57.1333,1.5908,2,43F1,0.00211,0.0131,0.38
9_43G1,57.1333,11.45,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.1333,11.8333,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.1333,11.8333,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.1333,11.8333,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.1333,11.85,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.1333,11.85,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.1333,11.95,9,43G1,-0.00127,0.0448,-0.311
2_43F3,57.1333,3.1333,2,43F3,-0.00279,0.0121,-0.384
2_43F3,57.1333,3.2333,2,43F3,-0.00279,0.0121,-0.384
2_43F3,57.1333,3.5667,2,43F3,-0.00279,0.0121,-0.384
2_43F4,57.1333,4.1167,2,43F4,-0.00167,0.11,-0.25
2_43F4,57.1333,4.3667,2,43F4,-0.00167,0.11,-0.25
2_43F4,57.1333,4.3833,2,43F4,-0.00167,0.11,-0.25
2_43F4,57.1333,4.4333,2,43F4,-0.00167,0.11,-0.25
2_43F4,57.1333,4.4333,2,43F4,-0.00167,0.11,-0.25
2_43F4,57.1333,4.45,2,43F4,-0.00167,0.11,-0.25
2_43F4,57.1333,4.4,2,43F4,-0.00167,0.11,-0.25
2_43F4,57.1333,4.4,2,43F4,-0.00167,0.11,-0.25
2_43F4,57.1333,4.6333,2,43F4,-0.00167,0.11,-0.25
2_43F4,57.1333,4.75,2,43F4,-0.00167,0.11,-0.25
7_43F6,57.1333,6.3667,7,43F6,0.00343,0.00195,0.464
7_43F6,57.1333,6.3833,7,43F6,0.00343,0.00195,0.464
7_43F6,57.1333,6.4167,7,43F6,0.00343,0.00195,0.464
7_43F6,57.1333,6.4167,7,43F6,0.00343,0.00195,0.464
7_43F6,57.1333,6.4333,7,43F6,0.00343,0.00195,0.464
7_43F6,57.1333,6.4333,7,43F6,0.00343,0.00195,0.464
7_43F6,57.1333,6.4333,7,43F6,0.00343,0.00195,0.464
7_43F6,57.1333,6.45,7,43F6,0.00343,0.00195,0.464
7_43F6,57.1333,6.4667,7,43F6,0.00343,0.00195,0.464
7_43F6,57.1333,6.4667,7,43F6,0.00343,0.00195,0.464
7_43F6,57.1333,6.4833,7,43F6,0.00343,0.00195,0.464
7_43F6,57.1333,6.4,7,43F6,0.00343,0.00195,0.464
7_43F6,57.1333,6.5333,7,43F6,0.00343,0.00195,0.464
7_43F7,57.1333,7.25,7,43F7,-0.00127,0.274,-0.173
7_43F7,57.1333,7.25,7,43F7,-0.00127,0.274,-0.173
7_43F7,57.1333,7.3667,7,43F7,-0.00127,0.274,-0.173
7_43F7,57.1333,7.3833,7,43F7,-0.00127,0.274,-0.173
8_43F8,57.1333,8.3333,8,43F8,0.00203,0.0564,0.297
8_43F8,57.1333,8.3333,8,43F8,0.00203,0.0564,0.297
2_43F4,57.1338,4.3927,2,43F4,-0.00167,0.11,-0.25
9_43G1,57.1342,11.8512,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.1345,11.85,9,43G1,-0.00127,0.0448,-0.311
7_43F6,57.1347,6.2857,7,43F6,0.00343,0.00195,0.464
2_43F1,57.134,1.5893,2,43F1,0.00211,0.0131,0.38
3_43000000000,57.1353,-0.5551,3,43000000000,0.00221,0.00443,0.43
2_43F4,57.1353,4.3815,2,43F4,-0.00167,0.11,-0.25
2_43F4,57.1353,4.397,2,43F4,-0.00167,0.11,-0.25
7_43F6,57.1353,6.2852,7,43F6,0.00343,0.00195,0.464
2_43F3,57.1355,3.1905,2,43F3,-0.00279,0.0121,-0.384
7_43F6,57.135,6.2915,7,43F6,0.00343,0.00195,0.464
9_43G1,57.1362,11.8506,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.1367,11.8527,9,43G1,-0.00127,0.0448,-0.311
7_43F6,57.1372,6.2703,7,43F6,0.00343,0.00195,0.464
7_43F6,57.1372,6.4943,7,43F6,0.00343,0.00195,0.464
2_43F1,57.1377,1.5717,2,43F1,0.00211,0.0131,0.38
2_43F4,57.1377,4.3905,2,43F4,-0.00167,0.11,-0.25
2_43F4,57.1378,4.6914,2,43F4,-0.00167,0.11,-0.25
2_43F4,57.1383,4.4005,2,43F4,-0.00167,0.11,-0.25
9_43G1,57.1385,11.8563,9,43G1,-0.00127,0.0448,-0.311
7_43F7,57.1387,7.7262,7,43F7,-0.00127,0.274,-0.173
2_43F4,57.1393,4.388,2,43F4,-0.00167,0.11,-0.25
7_43F7,57.1393,7.7234,7,43F7,-0.00127,0.274,-0.173
7_43F7,57.1395,7.7823,7,43F7,-0.00127,0.274,-0.173
7_43F7,57.1398,7.7319,7,43F7,-0.00127,0.274,-0.173
2_43F4,57.139,4.6883,2,43F4,-0.00167,0.11,-0.25
7_43F7,57.139,7.7208,7,43F7,-0.00127,0.274,-0.173
7_43F7,57.139,7.7235,7,43F7,-0.00127,0.274,-0.173
7_43F5,57.1401,5.956,7,43F5,0.000708,0.361,0.145
7_43F6,57.1402,6.2724,7,43F6,0.00343,0.00195,0.464
7_43F7,57.1406,7.7422,7,43F7,-0.00127,0.274,-0.173
2_43F4,57.1417,4.4167,2,43F4,-0.00167,0.11,-0.25
7_43F7,57.1417,7.5733,7,43F7,-0.00127,0.274,-0.173
2_43F4,57.141,4.411,2,43F4,-0.00167,0.11,-0.25
7_43F7,57.1425,7.5757,7,43F7,-0.00127,0.274,-0.173
2_43F1,57.1427,1.5605,2,43F1,0.00211,0.0131,0.38
2_43F4,57.1427,4.6813,2,43F4,-0.00167,0.11,-0.25
7_43F6,57.1427,6.2697,7,43F6,0.00343,0.00195,0.464
7_43F7,57.1429,7.7526,7,43F7,-0.00127,0.274,-0.173
7_43F7,57.142,7.5725,7,43F7,-0.00127,0.274,-0.173
7_43F7,57.1433,7.77,7,43F7,-0.00127,0.274,-0.173
7_43F7,57.1437,7.0729,7,43F7,-0.00127,0.274,-0.173
7_43F6,57.1443,6.2663,7,43F6,0.00343,0.00195,0.464
7_43F6,57.1444,6.2698,7,43F6,0.00343,0.00195,0.464
7_43F7,57.1459,7.813,7,43F7,-0.00127,0.274,-0.173
3_43000000000,57.145,-0.61,3,43000000000,0.00221,0.00443,0.43
7_43F6,57.145,6.255,7,43F6,0.00343,0.00195,0.464
2_43F4,57.1462,4.4502,2,43F4,-0.00167,0.11,-0.25
7_43F6,57.1467,6.2533,7,43F6,0.00343,0.00195,0.464
2_43F4,57.146,4.428,2,43F4,-0.00167,0.11,-0.25
2_43F4,57.146,4.4367,2,43F4,-0.00167,0.11,-0.25
7_43F6,57.1484,6.5095,7,43F6,0.00343,0.00195,0.464
2_43F4,57.148,4.436,2,43F4,-0.00167,0.11,-0.25
2_43F1,57.1492,1.5403,2,43F1,0.00211,0.0131,0.38
9_43G1,57.1492,11.4565,9,43G1,-0.00127,0.0448,-0.311
2_43F1,57.1497,1.5472,2,43F1,0.00211,0.0131,0.38
2_43F4,57.1498,4.4837,2,43F4,-0.00167,0.11,-0.25
9_43G1,57.149,11.8565,9,43G1,-0.00127,0.0448,-0.311
2_43F4,57.14,4.8183,2,43F4,-0.00167,0.11,-0.25
7_43F6,57.1505,6.3297,7,43F6,0.00343,0.00195,0.464
2_43F4,57.1514,4.8208,2,43F4,-0.00167,0.11,-0.25
2_43F1,57.1515,1.5248,2,43F1,0.00211,0.0131,0.38
7_43F6,57.1517,6.3283,7,43F6,0.00343,0.00195,0.464
7_43F5,57.151,5.9298,7,43F5,0.000708,0.361,0.145
2_43F4,57.1523,4.4525,2,43F4,-0.00167,0.11,-0.25
7_43F6,57.1525,6.243,7,43F6,0.00343,0.00195,0.464
7_43F6,57.1533,6.2422,7,43F6,0.00343,0.00195,0.464
7_43F6,57.1533,6.3283,7,43F6,0.00343,0.00195,0.464
2_43F4,57.153,4.453,2,43F4,-0.00167,0.11,-0.25
8_43F8,57.153,8.3752,8,43F8,0.00203,0.0564,0.297
9_43G1,57.1549,11.4527,9,43G1,-0.00127,0.0448,-0.311
2_43F0,57.154,0.22,2,43F0,0.00234,0.00604,0.417
2_43F0,57.1555,0.222,2,43F0,0.00234,0.00604,0.417
2_43F1,57.1559,1.5307,2,43F1,0.00211,0.0131,0.38
7_43F7,57.155,7.5517,7,43F7,-0.00127,0.274,-0.173
2_43F4,57.1563,4.6925,2,43F4,-0.00167,0.11,-0.25
8_43F8,57.1565,8.3882,8,43F8,0.00203,0.0564,0.297
9_43G1,57.1567,11.4518,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.1567,11.4525,9,43G1,-0.00127,0.0448,-0.311
7_43F7,57.1575,7.2624,7,43F7,-0.00127,0.274,-0.173
2_43F0,57.1577,0.2203,2,43F0,0.00234,0.00604,0.417
3_43000000000,57.157,-0.5895,3,43000000000,0.00221,0.00443,0.43
9_43G1,57.1583,11.4508,9,43G1,-0.00127,0.0448,-0.311
7_43F7,57.1583,7.5383,7,43F7,-0.00127,0.274,-0.173
2_43F0,57.1588,0.221,2,43F0,0.00234,0.00604,0.417
9_43G1,57.158,11.4505,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.1592,11.45,9,43G1,-0.00127,0.0448,-0.311
2_43F1,57.1595,1.5928,2,43F1,0.00211,0.0131,0.38
2_43F0,57.159,0.219,2,43F0,0.00234,0.00604,0.417
3_43000000000,57.15,-0.6,3,43000000000,0.00221,0.00443,0.43
2_43F1,57.15,1.5167,2,43F1,0.00211,0.0131,0.38
9_43G1,57.15,11.4333,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.15,11.45,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.15,11.45,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.15,11.45,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.15,11.45,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.15,11.45,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.15,11.45,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.15,11.45,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.15,11.4667,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.15,11.85,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.15,11.85,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.15,11.95,9,43G1,-0.00127,0.0448,-0.311
2_43F2,57.15,2.35,2,43F2,0.00106,0.263,0.177
2_43F3,57.15,3.55,2,43F3,-0.00279,0.0121,-0.384
2_43F3,57.15,3.65,2,43F3,-0.00279,0.0121,-0.384
2_43F4,57.15,4.442,2,43F4,-0.00167,0.11,-0.25
2_43F4,57.15,4.451,2,43F4,-0.00167,0.11,-0.25
2_43F4,57.15,4.4667,2,43F4,-0.00167,0.11,-0.25
7_43F5,57.15,5.4667,7,43F5,0.000708,0.361,0.145
7_43F6,57.15,6.2167,7,43F6,0.00343,0.00195,0.464
7_43F6,57.15,6.2333,7,43F6,0.00343,0.00195,0.464
7_43F6,57.15,6.25,7,43F6,0.00343,0.00195,0.464
7_43F6,57.15,6.2,7,43F6,0.00343,0.00195,0.464
7_43F6,57.15,6.3167,7,43F6,0.00343,0.00195,0.464
7_43F6,57.15,6.3167,7,43F6,0.00343,0.00195,0.464
7_43F6,57.15,6.4167,7,43F6,0.00343,0.00195,0.464
7_43F6,57.15,6.4333,7,43F6,0.00343,0.00195,0.464
7_43F6,57.15,6.45,7,43F6,0.00343,0.00195,0.464
7_43F6,57.15,6.4,7,43F6,0.00343,0.00195,0.464
7_43F7,57.15,7.1167,7,43F7,-0.00127,0.274,-0.173
7_43F7,57.15,7.1167,7,43F7,-0.00127,0.274,-0.173
7_43F7,57.15,7.1333,7,43F7,-0.00127,0.274,-0.173
7_43F7,57.15,7.25,7,43F7,-0.00127,0.274,-0.173
7_43F7,57.15,7.4,7,43F7,-0.00127,0.274,-0.173
7_43F7,57.15,7.4,7,43F7,-0.00127,0.274,-0.173
7_43F7,57.15,7.65,7,43F7,-0.00127,0.274,-0.173
7_43F7,57.15,7.7,7,43F7,-0.00127,0.274,-0.173
8_43F8,57.15,8.05,8,43F8,0.00203,0.0564,0.297
8_43F8,57.15,8.2833,8,43F8,0.00203,0.0564,0.297
8_43F8,57.15,8.3667,8,43F8,0.00203,0.0564,0.297
7_43F5,57.1601,5.8436,7,43F5,0.000708,0.361,0.145
9_43G1,57.1605,11.4497,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.1613,11.4485,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.1615,11.448,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.1615,11.45,9,43G1,-0.00127,0.0448,-0.311
7_43F6,57.1617,6.33,7,43F6,0.00343,0.00195,0.464
7_43F7,57.1618,7.2623,7,43F7,-0.00127,0.274,-0.173
9_43G1,57.1621,11.448,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.1622,11.4488,9,43G1,-0.00127,0.0448,-0.311
2_43F4,57.1632,4.63,2,43F4,-0.00167,0.11,-0.25
7_43F5,57.1637,5.8363,7,43F5,0.000708,0.361,0.145
9_43G1,57.1649,11.4462,9,43G1,-0.00127,0.0448,-0.311
8_43F8,57.164,8.4182,8,43F8,0.00203,0.0564,0.297
2_43F0,57.1657,0.2205,2,43F0,0.00234,0.00604,0.417
7_43F6,57.1665,6.8866,7,43F6,0.00343,0.00195,0.464
2_43F0,57.1667,0.4167,2,43F0,0.00234,0.00604,0.417
2_43F0,57.1667,0.55,2,43F0,0.00234,0.00604,0.417
2_43F1,57.1667,1.5167,2,43F1,0.00211,0.0131,0.38
2_43F1,57.1667,1.5167,2,43F1,0.00211,0.0131,0.38
2_43F1,57.1667,1.55,2,43F1,0.00211,0.0131,0.38
2_43F1,57.1667,1.5,2,43F1,0.00211,0.0131,0.38
2_43F1,57.1667,1.5,2,43F1,0.00211,0.0131,0.38
2_43F1,57.1667,1.8833,2,43F1,0.00211,0.0131,0.38
9_43G1,57.1667,11.4333,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.1667,11.4333,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.1667,11.45,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.1667,11.45,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.1667,11.45,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.1667,11.45,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.1667,11.45,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.1667,11.45,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.1667,11.45,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.1667,11.65,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.1667,11.6667,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.1667,11.9667,9,43G1,-0.00127,0.0448,-0.311
2_43F4,57.1667,4.3,2,43F4,-0.00167,0.11,-0.25
2_43F4,57.1667,4.3,2,43F4,-0.00167,0.11,-0.25
2_43F4,57.1667,4.7167,2,43F4,-0.00167,0.11,-0.25
7_43F5,57.1667,5.4167,7,43F5,0.000708,0.361,0.145
7_43F5,57.1667,5.45,7,43F5,0.000708,0.361,0.145
7_43F5,57.1667,5.4667,7,43F5,0.000708,0.361,0.145
7_43F5,57.1667,5.5833,7,43F5,0.000708,0.361,0.145
7_43F5,57.1667,5.7333,7,43F5,0.000708,0.361,0.145
7_43F5,57.1667,5.8167,7,43F5,0.000708,0.361,0.145
7_43F6,57.1667,6.25,7,43F6,0.00343,0.00195,0.464
7_43F6,57.1667,6.3167,7,43F6,0.00343,0.00195,0.464
7_43F6,57.1667,6.3167,7,43F6,0.00343,0.00195,0.464
7_43F6,57.1667,6.3333,7,43F6,0.00343,0.00195,0.464
7_43F6,57.1667,6.35,7,43F6,0.00343,0.00195,0.464
7_43F6,57.1667,6.3,7,43F6,0.00343,0.00195,0.464
7_43F6,57.1667,6.3,7,43F6,0.00343,0.00195,0.464
7_43F6,57.1667,6.3,7,43F6,0.00343,0.00195,0.464
7_43F6,57.1667,6.3,7,43F6,0.00343,0.00195,0.464
7_43F6,57.1667,6.4333,7,43F6,0.00343,0.00195,0.464
7_43F6,57.1667,6.4,7,43F6,0.00343,0.00195,0.464
7_43F7,57.1667,7.1333,7,43F7,-0.00127,0.274,-0.173
7_43F7,57.1667,7.1667,7,43F7,-0.00127,0.274,-0.173
7_43F7,57.1667,7.25,7,43F7,-0.00127,0.274,-0.173
7_43F7,57.1667,7.25,7,43F7,-0.00127,0.274,-0.173
7_43F7,57.1667,7.25,7,43F7,-0.00127,0.274,-0.173
7_43F7,57.1667,7.2667,7,43F7,-0.00127,0.274,-0.173
2_43F0,57.166,0.216,2,43F0,0.00234,0.00604,0.417
2_43F0,57.1683,0.217,2,43F0,0.00234,0.00604,0.417
7_43F6,57.1688,6.8625,7,43F6,0.00343,0.00195,0.464
9_43G1,57.1697,11.4462,9,43G1,-0.00127,0.0448,-0.311
7_43F5,57.1727,5.836,7,43F5,0.000708,0.361,0.145
7_43F6,57.1727,6.3427,7,43F6,0.00343,0.00195,0.464
2_43F0,57.1733,0.2193,2,43F0,0.00234,0.00604,0.417
7_43F5,57.1733,5.845,7,43F5,0.000708,0.361,0.145
7_43F6,57.1733,6.3283,7,43F6,0.00343,0.00195,0.464
2_43F0,57.1737,0.1932,2,43F0,0.00234,0.00604,0.417
9_43G1,57.1737,11.4462,9,43G1,-0.00127,0.0448,-0.311
7_43F5,57.1743,5.8291,7,43F5,0.000708,0.361,0.145
7_43F6,57.1749,6.8698,7,43F6,0.00343,0.00195,0.464
2_43F0,57.1752,0.1922,2,43F0,0.00234,0.00604,0.417
7_43F5,57.175,5.8083,7,43F5,0.000708,0.361,0.145
9_43G1,57.1767,11.455,9,43G1,-0.00127,0.0448,-0.311
7_43F6,57.1776,6.8419,7,43F6,0.00343,0.00195,0.464
7_43F6,57.1777,6.7863,7,43F6,0.00343,0.00195,0.464
9_43G1,57.1782,11.4495,9,43G1,-0.00127,0.0448,-0.311
9_43G1,57.1783,11.4483,9,43G1,-0.00127,0.0448,-0.311
9_43G2,57.1783,12.0688,9,43G2,-0.00339,0.0031,-0.467
9_43G1,57.1803,11.6597,9,43G1,-0.00127,0.0448,-0.311
9_43G2,57.1803,12.0699,9,43G2,-0.00339,0.0031,-0.467
7_43F5,57.1804,5.7217,7,43F5,0.000708,0.361,0.145
9_43G1,57.1807,11.6582,9,43G1,-0.00127,0.0448,-0.311
7_43F5,57.1807,5.3502,7,43F5,0.000708,0.361,0.145
7_43F5,57.1811,5.7312,7,43F5,0.000708,0.361,0.145
