LAT,LOG,Date,Area,SubArea,Values
55.6753,6.7867,2/7/2009,7,40F6,0.12530483
55.6755,-0.3565,2/12/2021,4,40000000000,0.451745013
55.6757,-5.0853,3/23/2009,46,400000,0.420205818
55.6762,6.7882,8/18/2006,7,40F6,0.292507649
55.6765,6.7784,8/29/2021,7,40F6,0.238412368
55.6765,6.7817,8/12/2012,7,40F6,0.402837141
55.6768,-5.0862,3/9/2011,27.6.a,CLQ1,0.257917685
55.6768,6.7692,8/15/2016,7,40F6,0.179056152
55.676,2.2247,2/18/2002,2,40F2,0.469070172
55.6773,1.3918,2/11/2003,2,40F1,0.397570935
55.6778,-5.09,11/20/2009,46,400000,0.49788281
55.6781,2.6533,2/12/2018,2,40F2,0.500484166
55.6782,6.7655,8/19/2018,7,40F6,0.100517912
55.6783,6.7705,8/10/2017,7,40F6,0.182392162
55.6785,2.666,2/6/2019,2,40F2,0.452964875
55.6797,6.7605,8/8/2020,7,40F6,0.242099184
55.6798,2.5424,2/12/2003,2,40F2,0.484584983
55.679,2.246,8/18/2014,2,40F2,0.4169806
55.679,3.771,7/30/2013,2,40F3,0.452874021
55.6812,2.2428,8/9/2005,2,40F2,0.411325895
55.6813,6.7634,2/4/2002,7,40F6,0.274472356
55.6814,6.759,2/20/2010,7,40F6,0.021649857
55.681,3.7705,8/6/2006,2,40F3,0.375267899
55.6823,5.0333,8/17/2008,7,40F5,0.414989135
55.6823,6.7313,1/29/2012,7,40F6,0.447236131
55.6827,2.25,8/13/2011,2,40F2,0.515921493
55.6828,2.2402,8/13/2009,2,40F2,0.203886396
55.6833,-0.2,5/18/1994,4,40000000000,0.255623339
55.6833,0.4333,5/18/1994,2,40F0,0.48241396
55.6833,1.0167,2/7/1981,2,40F1,0.425489232
55.6833,2.2333,8/25/2000,2,40F2,0.058840566
55.6833,2.2667,4/22/1996,2,40F2,0.348783497
55.6833,2.5833,8/7/1994,2,40F2,0.360803068
55.6833,2.6167,8/10/1993,2,40F2,0.469677902
55.6833,2.6667,2/11/1995,2,40F2,0.271573435
55.6833,2.6,8/14/1991,2,40F2,0.395726642
55.6833,2.6,8/11/1992,2,40F2,0.453214408
55.6833,3.25,3/2/1983,2,40F3,0.498168022
55.6833,3.5833,2/14/1984,2,40F3,0.278229134
55.6833,3.7167,8/9/1999,2,40F3,0.407538174
55.6833,3.7807,7/23/2012,2,40F3,0.378233137
55.6833,4.6,2/5/2002,2,40F4,0.439964807
55.6833,5.1333,3/1/1989,7,40F5,0.382352938
55.6833,5.2833,10/28/1995,7,40F5,0.339704584
55.6833,6.7333,11/9/1995,7,40F6,0.380524149
55.6833,6.75,10/31/1994,7,40F6,0.146450582
55.6833,6.75,11/1/1996,7,40F6,0.09328428
55.6833,6.7667,5/24/1991,7,40F6,0.333664259
55.6833,6.7667,11/10/1991,7,40F6,0.347851335
55.6833,6.7,8/23/1998,7,40F6,0.517033421
55.6833,7.2167,2/5/1984,7,40F7,0.246693988
55.6833,7.2667,2/15/1983,7,40F7,0.253175084
55.6836,1.506,2/2/2012,2,40F1,0.331726529
55.6837,5.0522,8/1/2014,7,40F5,0.405533986
55.683,-5.0968,11/30/2012,27.6.a,CLQ4,0.49367478
55.6846,2.6529,2/10/2021,2,40F2,0.471158003
55.6847,5.0228,1/29/2014,7,40F5,0.130098703
55.684,-7.839,2/26/2018,27.6.a,-9,0.428479653
55.684,2.25,8/5/2019,2,40F2,0.073560499
55.6857,6.7366,1/30/2011,7,40F6,0.074460738
55.685,-5.1025,3/24/2007,46,400000,0.612125068
55.6867,3.7868,7/10/2019,2,40F3,0.096318828
55.6867,6.7478,8/17/2005,7,40F6,0.384173672
55.686,5.0528,8/8/2010,7,40F5,0.305387016
55.6874,2.7661,8/15/2010,2,40F2,0.435339785
55.687,2.257,8/15/2006,2,40F2,0.490855034
55.687,6.748,8/12/2004,7,40F6,0.230964604
55.6897,2.2732,8/12/2001,2,40F2,0.456546645
55.6901,6.7299,8/14/2010,7,40F6,0.403867529
55.6902,5.04,7/29/2011,7,40F5,0.479842377
55.6908,7.3181,2/10/2002,7,40F7,0.134580835
55.6915,6.7273,8/8/2013,7,40F6,0.332413052
55.691,2.3851,2/8/2011,2,40F2,0.351749419
55.693,-7.203,10/25/2003,27.6.a,-9,0.547267433
55.693,2.791,8/2/2020,2,40F2,0.404726678
55.6947,0.852,2/7/1999,2,40F0,0.39654933
55.694,-7.203,9/30/2010,27.6.a,-9,0.471004343
55.6957,-5.1312,11/25/2007,46,400000,0.537185725
55.6957,2.7678,8/16/2011,2,40F2,0.443762599
55.695,-7.198,10/2/2009,27.6.a,-9,0.488940126
55.695,2.2689,2/12/2003,2,40F2,0.488227303
55.6962,0.8502,2/25/2000,2,40F0,0.460603139
55.6963,0.8523,2/3/2011,2,40F0,0.496863169
55.6963,6.797,8/19/2008,7,40F6,0.143672315
55.6965,1.6852,1/21/2008,2,40F1,0.392804588
55.6972,2.7905,8/9/2013,2,40F2,0.48128337
55.6984,1.6798,2/24/2020,2,40F1,0.253843254
55.6987,-5.1312,3/4/2010,46,400000,0.535029294
55.698,1.6837,2/15/2011,2,40F1,0.377110958
55.6995,2.7523,8/17/2018,2,40F2,0.432369525
55.69,-5.118,2/24/2017,27.6.a,-9,0.213265619
55.6,-0.5167,2/17/1985,4,40000000000,0.331387661
55.6,-0.8333,2/15/1981,4,40000000000,0.349830764
55.6,-0.8,8/22/1996,4,40000000000,0.355037157
55.6,-0.8,8/29/1998,4,40000000000,0.476076975
55.6,0.2333,10/21/1995,2,40F0,0.424536257
55.6,1.0167,2/16/1990,2,40F1,0.387345839
55.6,1.7667,8/6/1995,2,40F1,0.334145986
55.6,1.7667,8/25/2000,2,40F1,0.414603382
55.6,1.7833,8/27/1991,2,40F1,0.460070371
55.6,1.7833,8/9/1993,2,40F1,0.456561104
55.6,2.6333,10/23/1995,2,40F2,0.421368014
55.6,2.65,2/20/2000,2,40F2,0.349298362
55.6,2.6833,5/19/1995,2,40F2,0.4465993
55.6,3.25,2/4/1996,2,40F3,0.378937402
55.6,3.4667,2/3/1999,2,40F3,0.458547042
55.6,3.4833,2/4/1998,2,40F3,0.437475465
55.6,3.6833,8/22/1998,2,40F3,0.409829289
55.6,3.7167,11/9/1991,2,40F3,0.441789553
55.6,3.7,11/18/1996,2,40F3,0.30495093
55.6,3.7,8/16/2002,2,40F3,0.222496868
55.6,4.7167,2/8/1980,2,40F4,0.472737472
55.6,7.0833,2/7/1991,7,40F7,0.233901952
55.6,7.0833,7/13/1996,7,40F7,0.123267115
55.6,7.1667,11/9/1995,7,40F7,0.27511547
55.6,7.1833,2/16/1988,7,40F7,0.377064034
55.6,7.1833,11/10/1991,7,40F7,0.268161086
55.6,7.1833,8/21/1992,7,40F7,0.220267953
55.6,7.1833,10/25/1993,7,40F7,0.381532441
55.6,7.1833,8/11/1994,7,40F7,0.373863828
55.6,7.1833,8/28/1999,7,40F7,0.179473454
55.6,7.1833,8/17/2000,7,40F7,0.412793654
55.6,7.1833,8/17/2002,7,40F7,0.237203699
55.6,7.2167,5/6/1993,7,40F7,0.240209827
55.6,7.2333,4/23/1994,7,40F7,0.208823667
55.6,7.2,5/12/1993,7,40F7,0.341111023
55.7002,1.3078,1/23/2007,2,40F1,0.446731037
55.7002,5.6446,2/12/2017,7,40F5,0.342846938
55.7007,0.8468,1/27/2015,2,40F0,0.321837061
55.7007,2.7675,8/9/2008,2,40F2,0.423792974
55.7015,2.7855,8/16/2016,2,40F2,0.452710649
55.702,-5.146,11/25/2018,27.6.a,-9,0.447945073
55.7033,2.7832,8/9/2017,2,40F2,0.436495929
55.7033,5.6443,2/14/2010,7,40F5,0.182141048
55.7042,1.649,1/24/2004,2,40F1,0.336320325
55.7048,1.3025,1/24/2005,2,40F1,0.45989863
55.7053,2.0092,1/21/2006,2,40F2,0.147185662
55.7072,5.6457,1/18/2019,7,40F5,0.065327784
55.7106,5.6464,2/14/2008,7,40F5,0.476755886
55.7112,5.9768,8/2/2020,7,40F5,0.255327715
55.7113,1.6268,1/29/2012,2,40F1,0.2949852
55.711,5.9707,7/22/2012,7,40F5,0.316617301
55.7122,1.6257,1/27/2014,2,40F1,0.281724012
55.7128,5.9757,1/24/2015,7,40F5,0.371635279
55.7137,2.7853,8/13/2015,2,40F2,0.371647158
55.7147,2.7805,8/10/2004,2,40F2,0.421066222
55.715,2.778,8/13/2009,2,40F2,0.422786317
55.7166,2.6333,2/6/2002,2,40F2,0.528011721
55.7166,4.6,2/7/1997,2,40F4,0.590618035
55.7167,-0.8333,2/1/1980,4,40000000000,0.384477007
55.7167,-1.25,2/16/1996,4,4000000000,0.513789759
55.7167,-1.2667,1/24/1991,4,4000000000,0.4725037
55.7167,-9.1167,11/21/1992,47,40,0.503247684
55.7167,1.2333,2/11/2001,2,40F1,0.488394571
55.7167,1.3667,2/4/1981,2,40F1,0.481747529
55.7167,1.4,1/29/1993,2,40F1,0.498745084
55.7167,1.75,2/12/1984,2,40F1,0.257188625
55.7167,2.5333,2/9/1987,2,40F2,0.254564316
55.7167,2.5833,8/11/1997,2,40F2,0.374548449
55.7167,2.5,1/31/1989,2,40F2,0.50518354
55.7167,2.5,11/7/1994,2,40F2,0.433956988
55.7167,2.6,8/14/1998,2,40F2,0.463325595
55.7167,2.7167,8/16/2002,2,40F2,0.464354309
55.7167,2.8167,8/15/2001,2,40F2,0.460324231
55.7167,2.8,8/18/2000,2,40F2,0.500223956
55.7167,3.0833,2/6/1996,2,40F3,0.391825579
55.7167,3.4833,9/20/1997,2,40F3,0.541145849
55.7167,3.6,2/8/1992,2,40F3,0.44485492
55.7167,4.2167,2/17/1988,2,40F4,0.178752118
55.7167,4.4167,8/10/2000,2,40F4,0.481801041
55.7167,4.4,8/1/1998,2,40F4,0.358541326
55.7167,4.6,10/30/1991,2,40F4,0.471734559
55.7167,4.6,2/3/1999,2,40F4,0.463862378
55.7167,5.1333,2/8/1980,7,40F5,0.413696254
55.7167,5.2167,2/19/1988,7,40F5,0.194228355
55.7167,5.2167,2/6/1989,7,40F5,0.346889557
55.7167,5.3833,2/2/1982,7,40F5,0.417452221
55.7167,7.1333,2/25/1981,7,40F7,0.163667164
55.7172,5.6487,2/7/2009,7,40F5,0.184224455
55.7186,2.5415,2/3/2010,2,40F2,0.425989036
55.7192,0.865,2/25/2002,2,40F0,0.485797194
55.71,1.6333,1/21/2006,2,40F1,0.42323483
55.7205,2.7603,8/13/2012,2,40F2,0.489004817
55.7208,2.7855,8/13/2020,2,40F2,0.401578006
55.7213,5.1287,8/8/2005,7,40F5,0.262511288
55.7237,2.7282,8/13/2014,2,40F2,0.394639978
55.7243,4.4818,1/19/2019,2,40F4,0.16441059
55.7247,4.8612,1/21/2007,2,40F4,0.422649758
55.7248,4.4547,7/23/2012,2,40F4,0.343456936
55.724,-8.088,10/1/2008,27.6.a,-9,0.430141728
55.7252,2.7225,8/20/2006,2,40F2,0.487042537
55.7252,4.4605,7/10/2019,2,40F4,0.282869324
55.7253,2.7707,8/19/2007,2,40F2,0.41948526
55.7253,4.4527,1/20/2006,2,40F4,0.201392253
55.7257,0.8693,2/18/2005,2,40F0,0.42685812
55.7263,5.2892,8/15/2010,7,40F5,0.257104834
55.7265,5.2903,8/9/2017,7,40F5,0.19054005
55.7267,4.393,8/6/2006,2,40F4,0.494978076
55.7275,-6.98,3/5/2013,27.6.a,PQ1,0.547430264
55.7287,2.0448,2/15/2011,2,40F2,0.525995505
55.7292,2.7572,8/16/2005,2,40F2,0.479059591
55.72,-9.133,10/15/2004,27.6.a,-9,0.303704501
55.7308,2.043,1/27/2014,2,40F2,0.074350494
55.7311,4.4096,2/4/2016,2,40F4,0.414789231
55.7313,2.0433,2/24/2020,2,40F2,0.149748659
55.7315,4.3878,8/1/2014,2,40F4,0.414827145
55.7315,5.2847,8/13/2015,7,40F5,0.242304816
55.7322,4.3958,8/8/2005,2,40F4,0.398609015
55.7323,4.3837,8/8/2010,2,40F4,0.366525517
55.7325,2.6391,2/13/2019,2,40F2,0.439884738
55.7327,0.8687,1/27/2013,2,40F0,0.43777892
55.7331,3.3845,2/4/2014,2,40F3,0.36903455
55.7333,-0.5667,2/10/1985,4,40000000000,0.405878069
55.7333,-1.4,2/10/1985,4,4000000000,0.260240922
55.7333,-9.1,12/13/1990,47,40,0.476830977
55.7333,0.2,8/29/2000,2,40F0,0.290846998
55.7333,0.4667,2/2/1992,2,40F0,0.442467522
55.7333,0.4833,5/19/1991,2,40F0,0.098662618
55.7333,0.7833,2/16/1994,2,40F0,0.476266095
55.7333,0.7833,4/12/1997,2,40F0,0.439786168
55.7333,1.3167,2/9/1999,2,40F1,0.36608928
55.7333,1.3333,2/10/1998,2,40F1,0.414309616
55.7333,1.3667,2/2/1992,2,40F1,0.454881588
55.7333,1.3,6/7/1994,2,40F1,0.382344815
55.7333,1.3,2/12/1995,2,40F1,0.542260333
55.7333,1.75,2/11/1985,2,40F1,0.348860744
55.7333,2.15,2/11/2003,2,40F2,0.255736733
55.7333,2.55,8/7/1995,2,40F2,0.518941337
55.7333,2.5667,8/12/1996,2,40F2,0.394923686
55.7333,2.5833,2/17/1990,2,40F2,0.36196829
55.7333,2.5833,5/15/1992,2,40F2,0.452735687
55.7333,2.5833,5/2/1993,2,40F2,0.293771144
55.7333,2.6333,2/1/1999,2,40F2,0.524166291
55.7333,2.7,4/16/1994,2,40F2,0.518842204
55.7333,3.35,5/19/1995,2,40F3,0.465761863
55.7333,3.35,7/27/1996,2,40F3,0.525855716
55.7333,3.4667,2/10/1987,2,40F3,0.019897342
55.7333,3.5167,6/5/1992,2,40F3,0.315210721
55.7333,3.55,2/1/1999,2,40F3,0.478437926
55.7333,3.5,5/19/1994,2,40F3,0.533532001
55.7333,3.7,8/10/2002,2,40F3,0.421216651
55.7333,4.2667,2/13/2001,2,40F4,0.413948999
55.7333,4.2667,2/12/2002,2,40F4,0.328483076
55.7333,4.3833,2/7/2001,2,40F4,0.365451715
55.7333,5.2167,2/4/1987,7,40F5,0.169001298
55.7333,5.2167,8/15/2001,7,40F5,0.140055976
55.7333,5.2333,8/10/2000,7,40F5,0.470801766
55.7333,5.25,8/10/2002,7,40F5,0.35540988
55.7333,5.2833,2/15/1990,7,40F5,0.413516951
55.7333,5.4833,9/22/1997,7,40F5,0.284125835
55.7333,5.5333,8/2/1998,7,40F5,0.418828034
55.7333,6.1167,2/14/1983,7,40F6,0.368618252
55.7333,6.7,2/25/1981,7,40F6,0.284255
55.7334,1.2834,2/1/1998,2,40F1,0.494961308
55.7336,2.4843,2/4/2004,2,40F2,0.282324074
55.7343,4.3842,1/29/2014,2,40F4,0.460161063
55.7347,0.8657,2/24/2020,2,40F0,0.149549196
55.7347,4.3658,7/29/2011,2,40F4,0.265177077
55.734,-9.328,10/3/2008,27.6.a,-9,0.300715388
55.734,-9.328,9/29/2009,27.6.a,-9,0.262292106
55.7352,0.8685,1/27/2014,2,40F0,0.353882564
55.7358,4.9523,1/27/2012,2,40F4,0.382471215
55.735,-9.101,10/23/2003,27.6.a,-9,0.163408046
55.7363,1.4495,2/11/2008,2,40F1,0.379341088
55.7373,5.3205,8/13/2009,7,40F5,0.270829855
55.7377,0.169,8/14/2001,2,40F0,0.341408071
55.7383,1.4808,2/8/2011,2,40F1,0.340658354
55.7412,0.1733,8/21/2002,2,40F0,0.461655849
55.7415,0.1835,8/17/2006,2,40F0,0.424724887
55.741,-9.0872,3/16/2008,47,40,0.103788394
55.7425,1.3196,2/13/2007,2,40F1,0.484848247
55.742,-6.992,3/4/2014,27.6.a,PQ1,0.590083498
55.742,0.1847,8/11/2005,2,40F0,0.441190668
55.742,3.597,1/23/2005,2,40F3,0.186487
55.743,1.6223,2/4/2009,2,40F1,0.389884635
55.7446,3.4426,1/31/2006,2,40F3,0.250463937
55.744,4.2448,7/21/2009,2,40F4,0.33890893
55.745,2.1658,1/24/2004,2,40F2,0.193378972
55.745,4.2558,1/19/2008,2,40F4,0.373269144
55.7465,4.3545,1/31/2012,2,40F4,0.419449521
55.7468,4.3763,1/23/2004,2,40F4,0.412575899
55.7468,5.229,1/24/2013,7,40F5,0.41331088
55.7468,5.229,2/5/2018,7,40F5,0.181161549
55.746,0.178,8/20/2014,2,40F0,0.134928569
55.7478,5.2585,8/3/2004,7,40F5,0.408291845
55.7482,5.2967,7/26/2018,7,40F5,0.316864921
55.7485,5.305,7/16/2009,7,40F5,0.393377417
55.7487,4.347,7/30/2013,2,40F4,0.427613574
55.7487,5.2973,7/29/2013,7,40F5,0.482244799
55.748,1.3181,2/7/1999,2,40F1,0.46845607
55.7493,0.1977,8/27/2008,2,40F0,0.573710954
55.7493,5.3192,1/27/2012,7,40F5,0.287293025
55.7495,5.2753,8/9/2013,7,40F5,0.341222533
55.7496,1.3705,2/25/2000,2,40F1,0.43453135
55.74,-9.327,9/27/2010,27.6.a,-9,0.288869819
55.7503,-7.4155,3/12/2011,27.6.a,PQ1,0.608305191
55.7507,4.3862,8/3/2004,2,40F4,0.47353947
55.7508,1.3169,2/4/2015,2,40F1,0.464540111
55.751,-9.0842,3/17/2004,47,40,0.537414118
55.7527,5.2552,2/5/2016,7,40F5,0.454539892
55.752,-5.794,2/27/2018,27.6.a,-9,0.254051792
55.752,5.3073,1/16/2020,7,40F5,0.384861092
55.7531,5.2601,2/22/2005,7,40F5,0.280258932
55.7532,5.2097,2/5/2004,7,40F5,0.282721971
55.7535,5.2735,8/16/2016,7,40F5,0.34966226
55.7537,5.1826,2/6/2015,7,40F5,0.229030142
55.7537,5.2975,8/17/2018,7,40F5,0.273642478
55.7537,6.492,7/29/2013,7,40F6,0.361678066
55.753,6.1238,2/6/2014,7,40F6,0.114121346
55.7542,6.4882,7/21/2007,7,40F6,0.102466266
55.7545,0.2053,8/16/2011,2,40F0,0.441708178
55.7552,6.4908,7/9/2019,7,40F6,0.276934868
55.7555,6.4917,7/18/2006,7,40F6,0.244451383
55.755,-7.4,12/2/2015,27.6.a,G3Q4,0.38797933
55.755,5.2737,8/18/2014,7,40F5,0.356920894
55.7565,6.4918,7/27/2011,7,40F6,0.21651279
55.7575,5.3778,1/26/2017,7,40F5,0.196811545
55.757,-8.053,9/26/2015,27.6.a,-9,0.490246266
55.7585,5.3743,7/26/2017,7,40F5,0.374219639
55.758,5.2531,2/1/2011,7,40F5,0.424876768
55.7592,0.2152,8/11/2009,2,40F0,0.537514173
55.7593,5.269,8/13/2012,7,40F5,0.464268992
55.7597,6.4882,7/16/2009,7,40F6,0.254761127
55.759,-8.052,10/17/2004,27.6.a,-9,0.536050973
55.75,-0.4833,2/18/1986,4,40000000000,0.491874973
55.75,-9.1,12/12/1991,47,40,0.374043395
55.75,0.2,1/31/1991,2,40F0,0.476102398
55.75,0.3833,2/18/1986,2,40F0,0.50696557
55.75,0.4167,2/11/1980,2,40F0,0.421558395
55.75,0.55,1/28/1991,2,40F0,0.259553917
55.75,0.5,2/11/1985,2,40F0,0.248558598
55.75,0.7833,5/2/1993,2,40F0,0.271625769
55.75,0.7833,2/10/1995,2,40F0,0.483773742
55.75,0.7833,5/22/1995,2,40F0,0.455270438
55.75,0.8,2/5/1989,2,40F0,0.247756532
55.75,1.3333,1/30/1996,2,40F1,0.353366156
55.75,1.3333,2/13/2001,2,40F1,0.487697813
55.75,1.4167,2/3/1994,2,40F1,0.434609446
55.75,1.5,2/11/1980,2,40F1,0.063574745
55.75,1.7167,2/17/1983,2,40F1,0.457505028
55.75,1.7333,2/1/1982,2,40F1,0.267195866
55.75,1.7667,2/5/1981,2,40F1,0.308782267
55.75,1.7833,2/2/1987,2,40F1,0.432125952
55.75,2.4833,2/2/1982,2,40F2,0.526067787
55.75,2.5167,2/9/1983,2,40F2,0.190869212
55.75,2.5167,2/3/1987,2,40F2,0.418286092
55.75,2.5333,11/6/1991,2,40F2,0.478763054
55.75,2.5833,6/5/1992,2,40F2,0.405605913
55.75,2.5,2/15/1983,2,40F2,0.338909569
55.75,2.5,2/1/1984,2,40F2,0.358292792
55.75,3.3167,11/6/1991,2,40F3,0.443478694
55.75,3.35,6/9/1991,2,40F3,0.293805537
55.75,3.4667,7/24/1992,2,40F3,0.325272202
55.75,3.5,3/5/1981,2,40F3,0.464807542
55.75,3.5,2/15/1983,2,40F3,0.312490124
55.75,3.5,3/4/1985,2,40F3,0.415652574
55.75,3.5,2/12/1986,2,40F3,0.499676471
55.75,3.6667,2/13/2001,2,40F3,0.320326898
55.75,3.95,2/10/1987,2,40F3,0.275623272
55.75,4.2833,2/21/2000,2,40F4,0.399312674
55.75,4.3167,8/9/1999,2,40F4,0.408483594
55.75,4.3333,2/12/1980,2,40F4,0.498189938
55.75,4.35,2/12/1981,2,40F4,0.340174062
55.75,4.3833,2/15/1983,2,40F4,0.206195871
55.75,4.45,8/10/2002,2,40F4,0.439058322
55.75,4.45,2/13/2003,2,40F4,0.406282541
55.75,4.4667,8/15/2001,2,40F4,0.326299904
55.75,4.4833,2/11/1986,2,40F4,0.06092326
55.75,4.5333,5/20/1994,2,40F4,0.490399811
55.75,4.5,6/5/1992,2,40F4,0.216873955
55.75,4.5,7/24/1992,2,40F4,0.42017672
55.75,4.5,7/26/2003,2,40F4,0.423611527
55.75,4.65,2/23/1987,2,40F4,0.261884638
55.75,4.6667,2/12/1980,2,40F4,0.314383318
55.75,4.6667,2/12/1981,2,40F4,0.383098481
55.75,5.0333,2/12/1980,7,40F5,0.115783101
55.75,5.0667,2/12/1981,7,40F5,0.1567088
55.75,5.2167,2/23/1987,7,40F5,0.348562946
55.75,5.35,6/5/1992,7,40F5,0.288157641
55.75,5.3667,7/26/2003,7,40F5,0.334048902
55.75,5.4833,5/13/1991,7,40F5,0.385840149
55.75,5.5333,2/12/1980,7,40F5,0.415584795
55.75,5.5,5/9/1993,7,40F5,0.137112453
55.75,5.6333,4/25/1994,7,40F5,0.390522389
55.75,5.7167,2/23/1987,7,40F5,0.292174057
55.75,5.8333,2/12/1980,7,40F5,0.273296765
55.75,5.8333,2/12/1981,7,40F5,0.421767708
55.75,6.1333,2/5/1985,7,40F6,0.411187271
55.75,6.1667,2/12/1980,7,40F6,0.351652698
55.75,6.2,2/12/1981,7,40F6,0.425522107
55.75,6.3667,8/2/1998,7,40F6,0.379241627
55.75,6.4833,7/20/2002,7,40F6,0.173225226
55.75,6.5,2/26/1980,7,40F6,0.342484724
55.7602,0.1983,8/15/2003,2,40F0,0.108275742
55.7618,5.2351,2/10/2018,7,40F5,0.459068687
55.761,-8.047,10/4/2016,27.6.a,-9,0.52964496
55.7623,0.2137,7/24/2012,2,40F0,0.53773696
55.7623,3.8955,1/20/2006,2,40F3,0.288584519
55.7625,5.245,8/12/2004,7,40F5,0.231788481
55.7632,3.8485,1/23/2004,2,40F3,0.412835307
55.7645,3.8532,8/3/2004,2,40F3,0.291215452
55.764,-8.725,12/3/2015,27.6.a,R2Q4,0.043639078
55.7655,-9.0812,3/17/2005,47,40,0.253846875
55.7657,5.2443,8/17/2005,7,40F5,0.376515348
55.7658,0.23,8/26/2007,2,40F0,0.507461527
55.7666,3.6666,2/7/2001,2,40F3,0.359622811
55.7667,-1.6667,2/2/1981,4,4000000000,0.420034601
55.7667,-1.6667,1/29/1982,4,4000000000,0.552613921
55.7667,-1.6667,2/18/1983,4,4000000000,0.478179144
55.7667,-9.0167,3/9/1993,47,40,0.453982914
55.7667,-9.0833,11/25/1994,47,40,0.273933086
55.7667,-9,3/9/1997,47,40,0.418359121
55.7667,0.2167,8/19/1999,2,40F0,0.426426956
55.7667,0.2292,8/16/2010,2,40F0,0.439292419
55.7667,0.2333,8/12/1998,2,40F0,0.372520608
55.7667,0.5,2/4/1981,2,40F0,0.119197422
55.7667,0.7667,2/17/1985,2,40F0,0.384348852
55.7667,0.8,5/19/1992,2,40F0,0.451043044
55.7667,1.2167,2/4/1990,2,40F1,0.304574777
55.7667,1.4333,3/21/1994,2,40F1,0.4539103
55.7667,1.4,2/19/2000,2,40F1,0.501063511
55.7667,1.4,2/10/2002,2,40F1,0.432489728
55.7667,1.4,2/11/2003,2,40F1,0.407518109
55.7667,1.5333,7/25/1992,2,40F1,0.414573315
55.7667,2.1667,2/12/2001,2,40F2,0.483891345
55.7667,2.4667,2/4/1999,2,40F2,0.193529105
55.7667,2.4833,8/24/1992,2,40F2,0.476905244
55.7667,2.4833,8/18/1993,2,40F2,0.507876834
55.7667,3.5,2/16/1982,2,40F3,0.480444079
55.7667,3.8167,7/26/2003,2,40F3,0.197792233
55.7667,3.85,8/1/1998,2,40F3,0.325938731
55.7667,4.2333,2/23/1987,2,40F4,0.142929214
55.7667,4.4833,8/15/1995,2,40F4,0.38458712
55.7667,4.6833,2/22/1988,2,40F4,0.267871202
55.7667,4.85,2/1/1999,2,40F4,0.286775215
55.7667,5.1167,2/9/1997,7,40F5,0.353518687
55.7667,5.2167,11/18/1992,7,40F5,0.268002815
55.7667,5.2333,2/15/1984,7,40F5,0.104657458
55.7667,5.2333,2/19/1986,7,40F5,0.221016889
55.7667,5.3667,4/17/1996,7,40F5,0.374405041
55.7667,5.3833,5/15/1992,7,40F5,0.297461846
55.7667,5.3833,4/16/1997,7,40F5,0.200153161
55.7667,5.45,7/28/1996,7,40F5,0.446382071
55.7667,5.4833,7/19/1992,7,40F5,0.520317311
55.7667,5.55,2/13/1995,7,40F5,0.255900973
55.7667,6.1,7/26/2003,7,40F6,0.362780431
55.7667,6.4167,1/21/1996,7,40F6,0.125350508
55.7667,6.4167,7/28/1996,7,40F6,0.35431651
55.7667,6.4167,9/22/1997,7,40F6,0.459804012
55.7667,6.4167,1/17/1998,7,40F6,0.456320849
55.7667,6.4833,10/30/1991,7,40F6,0.292698793
55.7667,6.4833,1/20/2001,7,40F6,0.26134456
55.7667,6.4833,7/20/2001,7,40F6,0.268426494
55.7667,6.4,2/10/1995,7,40F6,0.333565099
55.7667,6.4,2/6/1999,7,40F6,0.158982591
55.7667,6.7167,2/12/1989,7,40F6,0.251652992
55.7667,6.7333,2/18/1986,7,40F6,0.251639182
55.7667,6.7333,2/12/1990,7,40F6,0.368769216
55.7667,7.3833,5/4/1994,7,40F7,0.04090616
55.7667,7.5167,6/5/1991,7,40F7,0.078594154
55.766,-7.389,2/28/2015,27.6.a,PQ1,0.334135848
55.7672,-9.0807,3/1/2010,47,40,0.047607666
55.7687,3.2013,1/25/2013,2,40F3,0.31913868
55.768,3.1975,1/20/2008,2,40F3,0.392392721
55.7698,-0.8713,7/24/2012,4,40000000000,0.565934967
55.7713,4.389,2/2/2010,2,40F4,0.415648757
55.7717,6.4272,1/13/2020,7,40F6,0.373479597
55.771,-0.864,8/9/2019,4,40000000000,0.219196822
55.771,0.2313,7/30/2004,2,40F0,0.540496089
55.7723,6.4269,2/13/2008,7,40F6,0.435600644
55.7727,6.4267,2/21/2003,7,40F6,0.223420006
55.772,-7.15,9/25/2015,27.6.a,-9,0.274074495
55.7738,0.537,1/31/2019,2,40F0,0.20416903
55.7745,3.3283,2/6/2007,2,40F3,0.263407727
55.7747,-9.004,11/26/2003,47,40,0.087388522
55.7756,3.4891,2/6/2002,2,40F3,0.502773465
55.7758,5.2697,8/13/2020,7,40F5,0.347955784
55.7764,3.2123,2/5/2017,2,40F3,0.417259671
55.776,-0.837,8/5/2020,4,40000000000,0.341693058
55.776,-0.83,8/10/2018,4,40000000000,0.124240193
55.7773,1.2336,2/6/2006,2,40F1,0.449346213
55.7777,5.2434,2/4/2009,7,40F5,0.310402539
55.777,-0.829,8/21/2014,4,40000000000,0.157713379
55.777,0.238,8/8/2019,2,40F0,0.456666063
55.7783,5.2658,8/17/2007,7,40F5,0.432410571
55.7787,4.9002,1/22/2005,2,40F4,0.358001214
55.77,6.4943,8/2/2004,7,40F6,0.347567061
